address_to_geocode,latitude,longitude,source,to_check,location_type,formatted_address,types
"57TH ST and FIGUEROA, Los Angeles",33.9905691,-118.2826758,geocoding,NO,GEOMETRIC_CENTER,"S Figueroa St & 57th St, Los Angeles, CA 90037, USA",['intersection']
"SPEEDWAY and BROOKS AV, Los Angeles",33.9908341,-118.4765494,geocoding,NO,GEOMETRIC_CENTER,"Speedway & Brooks Ave, Los Angeles, CA 90291, USA",intersection
2900 OCEAN FRONT WALK,33.9801146,-118.4677429,geocoding,NO,RANGE_INTERPOLATED,"2900 Ocean Front Walk, Venice, CA 90292, USA",['street_address']
2300 PONTIUS AV,34.0383815,-118.4368617,geocoding,NO,ROOFTOP,"2300 Pontius Ave, Los Angeles, CA 90064, USA",['street_address']
10600 IRMA AV,0,0,geocoding,YES,0,0,0
"ETON AV and SHERMAN WY, Los Angeles",34.2010475,-118.5954848,geocoding,NO,GEOMETRIC_CENTER,"Sherman Way & Eton Ave, Los Angeles, CA 91303, USA",['intersection']
700 N HILL ST,34.060772,-118.2404839,geocoding,NO,RANGE_INTERPOLATED,"700 N Hill St, Los Angeles, CA 90012, USA",['street_address']
"4TH ST and HILL, Los Angeles",34.0502277,-118.2504545,geocoding,NO,GEOMETRIC_CENTER,"4th St & S Hill St, Los Angeles, CA 90013, USA",intersection
"43RD ST and BROADWAY ST, Los Angeles",34.0056154,-118.2783628,geocoding,NO,GEOMETRIC_CENTER,"W 43rd St & S Broadway, Los Angeles, CA 90037, USA",['intersection']
"VICTORY BL and ROYER ST, Los Angeles",34.1864376,-118.627744,geocoding,NO,GEOMETRIC_CENTER,"Victory Blvd & Royer Ave, Los Angeles, CA 91307, USA",['intersection']
"24TH ST and SAN PEDRO ST, Los Angeles",34.0232597,-118.2602574,geocoding,NO,GEOMETRIC_CENTER,"San Pedro St & E 24th St, Los Angeles, CA 90011, USA",['intersection']
"IVAR and DE LONGPRE, Los Angeles",34.0961849,-118.3288199,geocoding,NO,GEOMETRIC_CENTER,"Ivar Ave & De Longpre Ave, Los Angeles, CA 90028, USA",intersection
"DE SOTO and GAULT, Los Angeles",34.1992344,-118.5884776,geocoding,NO,GEOMETRIC_CENTER,"De Soto Ave & Gault St, Los Angeles, CA 91303, USA",['intersection']
"TUPPER and LANGDON, Los Angeles",34.2391749,-118.469791,geocoding,NO,GEOMETRIC_CENTER,"Tupper St & Langdon Ave, Los Angeles, CA 91343, USA",intersection
"39TH ST and PACIFIC AV, Los Angeles",33.7087549,-118.2879469,geocoding,NO,GEOMETRIC_CENTER,"S Pacific Ave & W 39th St, Los Angeles, CA 90731, USA",['intersection']
"RUNNYMEDE ST and SEPULVEDA BL, Los Angeles",34.20574,-118.465957,geocoding,NO,GEOMETRIC_CENTER,"N Sepulveda Blvd & Runnymede St, Los Angeles, CA 91405, USA",['intersection']
"VANALDEN and PARTHENIA, Los Angeles",34.2282487,-118.5492091,geocoding,NO,GEOMETRIC_CENTER,"Parthenia St & Vanalden Ave, Los Angeles, CA 91324, USA",['intersection']
"VENICE and WADE, Los Angeles",34.0013889,-118.437982,geocoding,NO,GEOMETRIC_CENTER,"Venice Blvd. & Wade St, Los Angeles, CA 90066, USA",['intersection']
2000 E 1ST ST,33.7445927,-117.8381835,geocoding,NO,ROOFTOP,"2000 E 1st St, Santa Ana, CA 92705, USA",['street_address']
1800 S WESTMORELAND AV,34.0414514,-118.2893694,geocoding,NO,ROOFTOP,"1800 S Westmoreland Ave, Los Angeles, CA 90006, USA",['street_address']
"LAKE ST and OLYMPIC BL, Los Angeles",34.0521502,-118.2810427,geocoding,NO,GEOMETRIC_CENTER,"S Lake St & Olympic Blvd, Los Angeles, CA 90006, USA",['intersection']
14200 DICKENS ST,34.1481465,-118.4423308,geocoding,NO,ROOFTOP,"14200 Dickens St, Sherman Oaks, CA 91423, USA",['street_address']
"4TH and SOTO, Los Angeles",34.0406102,-118.2117839,geocoding,NO,GEOMETRIC_CENTER,"East 4th St & S Soto St, Los Angeles, CA 90033, USA",intersection
"OXNARD ST and LAUREL CANYON BL, Los Angeles",34.1793807,-118.3965989,geocoding,NO,GEOMETRIC_CENTER,"Laurel Canyon Blvd & Oxnard St, Los Angeles, CA 91606, USA",['intersection']
"SHERMAN WY and CANOGA, Los Angeles",34.201034,-118.597724,geocoding,NO,GEOMETRIC_CENTER,"Sherman Way & Canoga Ave, Los Angeles, CA 91303, USA",['intersection']
13500 SHERMAN WY,34.2009007,-118.4271671,geocoding,NO,ROOFTOP,"13500 Sherman Way, Valley Glen, CA 91405, USA",street_address
"EL CENTRO and SUNSET, Los Angeles",34.0980139,-118.3237502,geocoding,NO,GEOMETRIC_CENTER,"Sunset Blvd & N El Centro Ave, Los Angeles, CA 90028, USA",['intersection']
22800 VICTORY BL,34.1861082,-118.623596,geocoding,NO,ROOFTOP,"22800 Victory Blvd, Woodland Hills, CA 91367, USA",['subpremise']
"SAN PEDRO and 6TH, Los Angeles",34.044346,-118.248787,geocoding,NO,GEOMETRIC_CENTER,"6th / Los Angeles, Los Angeles, CA 90014, USA","['establishment', 'point_of_interest', 'transit_station']"
"WINNETKA and VALERIO, Los Angeles",34.2047111,-118.5710289,geocoding,NO,GEOMETRIC_CENTER,"Valerio St & Winnetka Ave, Los Angeles, CA 91306, USA",['intersection']
"GLENOAKS and MONTAGUE, Los Angeles",34.2587468,-118.3960103,geocoding,NO,GEOMETRIC_CENTER,"Glenoaks Blvd & Montague St, Los Angeles, CA 91331, USA",['intersection']
3300 GASSEN PL,34.10512,-118.231,geocoding,NO,ROOFTOP,"3300 Gassen Pl, Los Angeles, CA 90065, USA",['street_address']
6500 WHITE OAK AV,34.1881804,-118.5185176,geocoding,NO,RANGE_INTERPOLATED,"6500 White Oak Ave, Van Nuys, CA 91406, USA",['street_address']
"COTNER and MISSOURI, Los Angeles",34.0436359,-118.4430997,geocoding,NO,GEOMETRIC_CENTER,"Missouri Ave & Cotner Ave, Los Angeles, CA 90025, USA",['intersection']
11500 TIARA ST,34.17839,-118.38196,geocoding,NO,ROOFTOP,"11500 Tiara St, North Hollywood, CA 91601, USA",['street_address']
"OLIN and VENICE, Los Angeles",34.0341638,-118.3799576,geocoding,NO,GEOMETRIC_CENTER,"Olin St & Venice Blvd., Los Angeles, CA 90034, USA",intersection
"12TH and BEACON, Los Angeles",33.7332977,-118.2804778,geocoding,NO,GEOMETRIC_CENTER,"W 12th St & S Beacon St, Los Angeles, CA 90731, USA",intersection
1500 HOOPER AV,39.9977147,-74.1697838,geocoding,NO,ROOFTOP,"1500 Hooper Ave, Toms River, NJ 08753, USA",['street_address']
"WILSHIRE and VERMONT, Los Angeles",34.0617915,-118.291674,geocoding,NO,GEOMETRIC_CENTER,"Wilshire Blvd & Vermont Ave, Los Angeles, CA, USA",['intersection']
"FILMORE and WOODMAN, Los Angeles",34.2506415,-118.4505738,geocoding,NO,GEOMETRIC_CENTER,"Filmore St & Woodman Ave, Los Angeles, CA 91345, USA",intersection
13200 SATICOY ST,34.207349,-118.4204648,geocoding,NO,RANGE_INTERPOLATED,"13200 Saticoy St, North Hollywood, CA 91605, USA",['street_address']
"LA CIENEGA BL and VENICE BL, Los Angeles",34.0351392,-118.3779393,geocoding,NO,GEOMETRIC_CENTER,"La Cienega Blvd & Venice Blvd., Los Angeles, CA 90034, USA",['intersection']
"PONTIUS and PICO BL, Los Angeles",34.0364881,-118.4361212,geocoding,NO,GEOMETRIC_CENTER,"W Pico Blvd & Pontius Ave, Los Angeles, CA 90064, USA",['intersection']
"AGATHA and TOWNE, Los Angeles",34.0383964,-118.2464075,geocoding,NO,GEOMETRIC_CENTER,"Agatha St & Towne Ave, Los Angeles, CA 90021, USA",intersection
"VANOWEN ST and DE SOTO AV, Los Angeles",34.1937925,-118.5884578,geocoding,NO,GEOMETRIC_CENTER,"Vanowen St & De Soto Ave, Los Angeles, CA 91303, USA",['intersection']
"PARTHENIA and MEMORY PARK, Los Angeles",34.2285668,-118.4644171,geocoding,NO,GEOMETRIC_CENTER,"Parthenia Pl & Memory Park Ave, Los Angeles, CA 91343, USA",intersection
"TERRA BELLA and WAKEFIELD, Los Angeles",34.2365801,-118.4481001,geocoding,NO,GEOMETRIC_CENTER,"Terra Bella St & Wakefield Ave, Los Angeles, CA 91402, USA",['intersection']
900 MAPLE AV,33.188208,-96.6071968,geocoding,NO,RANGE_INTERPOLATED,"900 Maples Ave, McKinney, TX 75069, USA",['street_address']
"SUNSET and FULLER, Los Angeles",34.0980029,-118.3489743,geocoding,NO,GEOMETRIC_CENTER,"W Sunset Blvd & N Fuller Ave, Los Angeles, CA 90046, USA",intersection
1100 W 6TH ST,34.0539691,-118.2624266,geocoding,NO,ROOFTOP,"1100 W 6th St, Los Angeles, CA 90017, USA",['street_address']
"GRANDEE and 103RD ST, Los Angeles",33.9431775,-118.2435127,geocoding,NO,GEOMETRIC_CENTER,"Grandee Ave & E 103rd St, Los Angeles, CA 90002, USA",['intersection']
"40TH PL and AVALON BL, Los Angeles",34.0102231,-118.2652736,geocoding,NO,GEOMETRIC_CENTER,"E 40th Pl & Avalon Blvd, Los Angeles, CA 90011, USA",['intersection']
13600 SHERMAN WY,34.201016,-118.4288799,geocoding,NO,ROOFTOP,"13600 Sherman Way, Valley Glen, CA 91405, USA",['premise']
1200 FEDERAL AV,0,0,geocoding,YES,0,0,0
1900 BRONSON AV,34.0398808,-118.329756,geocoding,NO,RANGE_INTERPOLATED,"1900 S Bronson Ave, Los Angeles, CA 90018, USA",['street_address']
"VANOWEN ST and NOBLE AV, Los Angeles",34.1939367,-118.4618388,geocoding,NO,GEOMETRIC_CENTER,"Vanowen St & Noble Ave, Los Angeles, CA 91405, USA",['intersection']
"ALVARADO and 7TH ST, Los Angeles",34.0564666,-118.2768345,geocoding,NO,GEOMETRIC_CENTER,"S Alvarado St & 7th St, Los Angeles, CA 90057, USA",['intersection']
"SATICOY and BELLAIRE, Los Angeles",34.2068541,-118.4097076,geocoding,NO,GEOMETRIC_CENTER,"Bellaire Ave & Saticoy St, Los Angeles, CA 91605, USA",['intersection']
"LONG BEACH and NEWTON, Los Angeles",34.0252291,-118.2415206,geocoding,NO,GEOMETRIC_CENTER,"Long Beach Ave & Newton St, Los Angeles, CA 90021, USA",intersection
"7TH ST and SAN PEDRO ST, Los Angeles",34.040697,-118.2467728,geocoding,NO,GEOMETRIC_CENTER,"San Pedro St & 7th St, Los Angeles, CA 90014, USA",['intersection']
"PAXTON ST and HERRICK AV, Los Angeles",34.2772655,-118.4213011,geocoding,NO,GEOMETRIC_CENTER,"Herrick Ave & Paxton St, Los Angeles, CA 91331, USA",['intersection']
"55TH ST and CENTRAL, Los Angeles",33.9925331,-118.2564644,geocoding,NO,GEOMETRIC_CENTER,"E 55th St & S Central Ave, Los Angeles, CA 90011, USA",intersection
"41ST PL and WESTERN AV, Los Angeles",34.0081666,-118.3089362,geocoding,NO,GEOMETRIC_CENTER,"W 41st Pl & Western Ave, Los Angeles, CA 90062, USA",['intersection']
900 S ALVARADO ST,34.0531853,-118.2787223,geocoding,NO,ROOFTOP,"900 S Alvarado St, Los Angeles, CA 90006, USA",['premise']
"DETROIT and SUNSET, Los Angeles",34.0979833,-118.3455869,geocoding,NO,GEOMETRIC_CENTER,"N Detroit St & Sunset Blvd, Los Angeles, CA 90046, USA",intersection
"MAIN ST and 116TH ST, Los Angeles",33.9291877,-118.2651873,geocoding,YES,GEOMETRIC_CENTER,"E 116th St, Los Angeles, CA, USA",route
"SHERMAN WY and CORBIN AV, Los Angeles",34.2010288,-118.5622624,geocoding,NO,GEOMETRIC_CENTER,"Corbin Ave & Sherman Way, Los Angeles, CA 91306, USA",['intersection']
"HATTERAS and CAMELLIA, Los Angeles",34.1757848,-118.3822565,geocoding,NO,GEOMETRIC_CENTER,"Hatteras St & Camellia Ave, Los Angeles, CA 91601, USA",['intersection']
"6TH ST and LAKE ST, Los Angeles",34.0600748,-118.2760993,geocoding,NO,GEOMETRIC_CENTER,"S Lake St & W 6th St, Los Angeles, CA 90057, USA",['intersection']
14800 SYLVAN ST,34.1843948,-118.4556695,geocoding,NO,RANGE_INTERPOLATED,"14800 Sylvan St, Van Nuys, CA 91411, USA",['street_address']
5700 S FIGUEROA ST,33.9903576,-118.2822821,geocoding,NO,ROOFTOP,"5700 S Figueroa St, Los Angeles, CA 90037, USA",['street_address']
"MERIDIAN and AVENUE 63, Los Angeles",34.1209265,-118.179012,geocoding,YES,GEOMETRIC_CENTER,"N Ave 63, Los Angeles, CA 90042, USA",route
"LAS PALMAS and YUCCA ST, Los Angeles",34.103207,-118.3361605,geocoding,NO,GEOMETRIC_CENTER,"Yucca St & N Las Palmas Ave, Los Angeles, CA 90028, USA",['intersection']
"SYLMAR ST and GLEDHILL ST, Los Angeles",34.2415744,-118.4479372,geocoding,NO,GEOMETRIC_CENTER,"Sylmar Ave & Gledhill St, Los Angeles, CA 91402, USA",['intersection']
"29TH ST and GRIFFITH AV, Los Angeles",34.0207592,-118.256928,geocoding,YES,GEOMETRIC_CENTER,"Griffith Ave, Los Angeles, CA, USA",route
"HOOVER and WASHINGTON, Los Angeles",34.0398443,-118.2841273,geocoding,NO,GEOMETRIC_CENTER,"S Hoover St & W Washington Blvd, Los Angeles, CA 90007, USA",intersection
7200 INDEPENDENCE AV,34.2011321,-118.5906375,geocoding,NO,RANGE_INTERPOLATED,"7200 Independence Ave, Canoga Park, CA 91303, USA",['street_address']
8200 REMMET AV,34.2178547,-118.5999434,geocoding,NO,ROOFTOP,"8200 Remmet Ave, Canoga Park, CA 91304, USA",['subpremise']
"TYRONE AV and BESSEMER ST, Los Angeles",34.1808317,-118.4443688,geocoding,NO,GEOMETRIC_CENTER,"Tyrone Ave & Bessemer St, Los Angeles, CA 91401, USA",['intersection']
22400 VENTURA BL,34.1687344,-118.6145021,geocoding,NO,RANGE_INTERPOLATED,"22400 Ventura Blvd, Woodland Hills, CA 91364, USA",['street_address']
"FIRMAMENT AV and COHASSET ST, Los Angeles",34.2066353,-118.4728546,geocoding,NO,GEOMETRIC_CENTER,"Firmament Ave & Cohasset St, Los Angeles, CA 91406, USA",['intersection']
800 E G ST,34.0706747,-117.6389503,geocoding,NO,RANGE_INTERPOLATED,"800 E G St, Ontario, CA 91764, USA",['street_address']
"23RD and OCEAN FRONT WK, Los Angeles",33.9832118,-118.4704746,geocoding,NO,GEOMETRIC_CENTER,"23rd Ave & Ocean Front Walk, Los Angeles, CA 90291, USA",intersection
5800 SHOUP AV,34.1755856,-118.614625,geocoding,NO,RANGE_INTERPOLATED,"5800 Shoup Ave, Woodland Hills, CA 91367, USA",['street_address']
"SUNSET AV and 4TH AV, Los Angeles",33.9959878,-118.4735198,geocoding,NO,GEOMETRIC_CENTER,"Sunset Ave & 4th Ave, Los Angeles, CA 90291, USA",['intersection']
"COTNER AV and NEBRASKA AV, Los Angeles",34.0450689,-118.4442987,geocoding,NO,GEOMETRIC_CENTER,"Cotner Ave & Nebraska Ave, Los Angeles, CA 90025, USA",['intersection']
1200 WALL ST,34.0347551,-118.2554222,geocoding,NO,ROOFTOP,"1200 Wall St, Los Angeles, CA 90015, USA",street_address
"PICO and MAIN, Los Angeles",34.0365702,-118.260202,geocoding,NO,GEOMETRIC_CENTER,"W Pico Blvd & S Main St, Los Angeles, CA 90015, USA",['intersection']
"COLDWATER CA BL and CHANDLER AV, Los Angeles",34.1683017,-118.4138236,geocoding,NO,GEOMETRIC_CENTER,"Coldwater Canyon Ave & Chandler Blvd, Los Angeles, CA 91401, USA",intersection
"PARK VIEW and JAMES M WOOD, Los Angeles",34.0548187,-118.2819949,geocoding,NO,GEOMETRIC_CENTER,"S Park View St & James M Wood Blvd, Los Angeles, CA 90006, USA",intersection
"BLEDSOE and AMBOY, Los Angeles",34.0613942,-118.2396286,geocoding,NO,ROOFTOP,"727 N Broadway No. 117, Los Angeles, CA 90012, USA","['establishment', 'food', 'point_of_interest', 'restaurant', 'store']"
"E ST and FIGUEROA PL, Los Angeles",33.7822298,-118.2810617,geocoding,YES,GEOMETRIC_CENTER,"Figueroa Pl, Los Angeles, CA 90744, USA",route
"CRAGGY VIEW ST and FARRALONE AV, Los Angeles",34.2558819,-118.6104344,geocoding,NO,GEOMETRIC_CENTER,"Craggyview St & Farralone Ave, Los Angeles, CA 91311, USA",['intersection']
5600 VAN NUYS BL,34.1723435,-118.4483128,geocoding,NO,ROOFTOP,"5600 Van Nuys Blvd, Van Nuys, CA 91401, USA",['street_address']
"BARRY AV and WILSHIRE BL, Los Angeles",34.050105,-118.4600997,geocoding,NO,GEOMETRIC_CENTER,"Wilshire Blvd & Barry Ave, Los Angeles, CA 90025, USA",['intersection']
"BEVERLYWOOD and GARTH, Los Angeles",34.0361551,-118.380558,geocoding,NO,GEOMETRIC_CENTER,"Beverlywood St & S Garth Ave, Los Angeles, CA 90034, USA",['intersection']
300 SUNSET AV,34.5816755,-80.9145089,geocoding,NO,ROOFTOP,"300 Sunset Ave, Great Falls, SC 29055, USA",premise
14800 BURBANK BL,34.1721273,-118.4552754,geocoding,NO,RANGE_INTERPOLATED,"14800 Burbank Blvd, Sherman Oaks, CA 91411, USA",['street_address']
"SHERMAN WY and CANOGA AV, Los Angeles",34.201034,-118.597724,geocoding,NO,GEOMETRIC_CENTER,"Sherman Way & Canoga Ave, Los Angeles, CA 91303, USA",['intersection']
1600 BEVERLY BL,34.0633221,-118.2633691,geocoding,NO,ROOFTOP,"1600 Beverly Blvd, Los Angeles, CA 90026, USA",['street_address']
16700 MAYALL ST,34.2536414,-118.4960217,geocoding,NO,ROOFTOP,"16700 Mayall St, North Hills, CA 91343, USA",['premise']
"COHASSET ST and ORION AV, Los Angeles",34.2066409,-118.4705852,geocoding,NO,GEOMETRIC_CENTER,"Orion Ave & Cohasset St, Los Angeles, CA 91406, USA",['intersection']
4000 S FIGUEROA ST,34.0106655,-118.2824139,geocoding,NO,ROOFTOP,"4000 S Figueroa St, Los Angeles, CA 90037, USA",['premise']
6800 DE SOTO AV,34.1941748,-118.5879591,geocoding,NO,ROOFTOP,"6800 De Soto Ave, Los Angeles, CA 91303, USA",['premise']
"WILSHIRE BL and WESTGATE AV, Los Angeles",34.0469975,-118.4639374,geocoding,NO,GEOMETRIC_CENTER,"Wilshire Blvd & S Westgate Ave, Los Angeles, CA 90049, USA",['intersection']
17300 NORDHOFF ST,34.2355077,-118.5115894,geocoding,NO,ROOFTOP,"17300 Nordhoff St, Northridge, CA 91325, USA",['street_address']
1800 W 3RD ST,39.7476352,-75.5712792,geocoding,NO,ROOFTOP,"1800 W 3rd St, Wilmington, DE 19805, USA",premise
"MIER and VICTORIA, Los Angeles",0,0,geocoding,YES,0,0,0
"PARTHENIA PL and COLUMBUS AV, Los Angeles",34.2288218,-118.4655295,geocoding,NO,GEOMETRIC_CENTER,"Columbus Ave & Parthenia Pl, Los Angeles, CA 91343, USA",['intersection']
"ARCADIA and MAIN, Los Angeles",34.0558471,-118.2400901,geocoding,NO,GEOMETRIC_CENTER,"E Arcadia St & N Main St, Los Angeles, CA 90012, USA",intersection
"11TH and FLOWER, Los Angeles",34.0431992,-118.2640608,geocoding,NO,GEOMETRIC_CENTER,"11th St & Flower St, Los Angeles, CA 90015, USA","['establishment', 'point_of_interest', 'transit_station']"
5300 ZOO DR,32.7402004,-117.1474717,geocoding,NO,RANGE_INTERPOLATED,"5300 Zoo Dr, San Diego, CA 92101, USA",['street_address']
2500 COTNER AV,34.0339948,-118.4340883,geocoding,NO,RANGE_INTERPOLATED,"2500 Cotner Ave, Los Angeles, CA 90064, USA",['street_address']
"FULTON AV and RIVERSIDE DR, Los Angeles",34.1576198,-118.4225426,geocoding,NO,GEOMETRIC_CENTER,"Fulton Ave & Riverside Dr, Los Angeles, CA 91423, USA",['intersection']
"NEW HIGH and ORD, Los Angeles",34.0601,-118.2386338,geocoding,NO,GEOMETRIC_CENTER,"New High St & Ord St, Los Angeles, CA 90012, USA",['intersection']
"LA CIENEGA BL and SAWYER AV, Los Angeles",34.0425576,-118.3764052,geocoding,NO,GEOMETRIC_CENTER,"La Cienega Blvd & Sawyer St, Los Angeles, CA 90034, USA",['intersection']
"MARTIN LUTHER KI BL and ARLINGTON BL, Los Angeles",34.0108169,-118.3182458,geocoding,NO,GEOMETRIC_CENTER,"W Martin Luther King Jr Blvd & Arlington Ave, Los Angeles, CA 90008, USA",intersection
20500 DEVONSHIRE ST,34.2572536,-118.5798452,geocoding,NO,RANGE_INTERPOLATED,"20500 Devonshire St, Chatsworth, CA 91311, USA",['street_address']
21600 DEVONSHIRE ST,34.2569299,-118.600818,geocoding,NO,RANGE_INTERPOLATED,"21600 Devonshire St, Chatsworth, CA 91311, USA",['street_address']
"ALVARADO BL and BERKELEY, Los Angeles",34.0834978,-118.2599135,geocoding,NO,GEOMETRIC_CENTER,"N Alvarado St & Berkeley Ave, Los Angeles, CA 90026, USA",['intersection']
"PALOMA and OCEAN FRONT WK, Los Angeles",33.9932374,-118.4792515,geocoding,NO,GEOMETRIC_CENTER,"Paloma Ave & Ocean Front Walk, Los Angeles, CA 90291, USA",intersection
"SEPULVEDA BL and PICO BL, Los Angeles",34.0369812,-118.435149,geocoding,NO,GEOMETRIC_CENTER,"S Sepulveda Blvd & W Pico Blvd, Los Angeles, CA 90064, USA",['intersection']
"SHERMAN WY and MILWOOD AV, Los Angeles",34.2010472,-118.5942959,geocoding,NO,GEOMETRIC_CENTER,"Sherman Way & Milwood Ave, Los Angeles, CA 91303, USA",['intersection']
1100 E 25TH ST,40.7370395,-73.9748722,geocoding,NO,RANGE_INTERPOLATED,"1100 E 25th St, New York, NY 10016, USA",['street_address']
"CANAL and GRAND CANAL, Los Angeles",33.9862532,-118.4699414,geocoding,NO,GEOMETRIC_CENTER,"Grand Canal & Canal St, Los Angeles, CA 90291, USA",['intersection']
"RESERVOIR and LIBERTY, Los Angeles",34.0785691,-118.2615218,geocoding,NO,GEOMETRIC_CENTER,"Reservoir St & Liberty St, Los Angeles, CA 90026, USA",intersection
"VENICE and ELECTRIC, Los Angeles",33.9905768,-118.4598422,geocoding,NO,GEOMETRIC_CENTER,"N Venice Blvd & Electric Ave, Los Angeles, CA 90291, USA",intersection
"GRAMERCY and 5TH, Los Angeles",34.065333,-118.3128346,geocoding,NO,GEOMETRIC_CENTER,"W 5th St & S Gramercy Pl, Los Angeles, CA 90020, USA",['intersection']
"SUNSET BL and LEMOYNE, Los Angeles",34.0776475,-118.2593979,geocoding,NO,GEOMETRIC_CENTER,"Sunset Blvd & Lemoyne St, Los Angeles, CA 90026, USA",['intersection']
"KESTER AV and MAGNOLIA, Los Angeles",34.1648182,-118.4574567,geocoding,NO,GEOMETRIC_CENTER,"Kester Ave & Magnolia Blvd, Los Angeles, CA 91403, USA",['intersection']
"CHEROKEE and HOLLYWOOD, Los Angeles",34.10176,-118.33474,geocoding,NO,GEOMETRIC_CENTER,"Los Angeles, CA 90028, USA","['establishment', 'point_of_interest']"
3000 E WASHINGTON BL,34.0165599,-118.2153734,geocoding,NO,ROOFTOP,"3000 E Washington Blvd, Los Angeles, CA 90023, USA",premise
"ALABAMA AV and SHERMAN WY, Los Angeles",34.2010349,-118.5990469,geocoding,NO,GEOMETRIC_CENTER,"Alabama Ave & Sherman Way, Los Angeles, CA 91303, USA",['intersection']
"WASHINGTON and RIMPAU, Los Angeles",34.0397927,-118.3434817,geocoding,NO,GEOMETRIC_CENTER,"W Washington Blvd & S Rimpau Blvd, Los Angeles, CA 90016, USA",intersection
"LANKERSHIM BL and SATICOY ST, Los Angeles",34.2084678,-118.3878099,geocoding,NO,GEOMETRIC_CENTER,"Lankershim Blvd & Saticoy St, Los Angeles, CA 91605, USA",['intersection']
7300 MILWOOD AV,34.2030367,-118.5939822,geocoding,NO,ROOFTOP,"7300 Milwood Ave, Canoga Park, CA 91303, USA",['premise']
"WILSHIRE and BARRINGTON, Los Angeles",34.0494523,-118.4608983,geocoding,NO,GEOMETRIC_CENTER,"Wilshire Blvd & S Barrington Ave, Los Angeles, CA 90049, USA",['intersection']
"VANOWEN ST and LANKERSHIM BL, Los Angeles",34.1939501,-118.3877811,geocoding,NO,GEOMETRIC_CENTER,"Lankershim Blvd & Vanowen St, Los Angeles, CA 91605, USA",['intersection']
"GAGE AV and FIGUEROA ST, Los Angeles",33.98238,-118.282703,geocoding,NO,GEOMETRIC_CENTER,"S Figueroa St & W Gage Ave, Los Angeles, CA 90044, USA",['intersection']
"TOPANGA CANYON and ROSCOE, Los Angeles",34.2196746,-118.6060088,geocoding,NO,GEOMETRIC_CENTER,"CA-27 & Roscoe Blvd, Los Angeles, CA 91304, USA",['intersection']
